customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,monthly_ratio,revenue_risk
1572,1,0,1,1,40,0,1,0,0,2,2,2,2,2,1,0,3,60.3,2448.5,0,2,0.0246172688303735,0.0
6715,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,3,75.0,658.1,0,0,0.1137915339098771,900.0
4171,1,1,1,0,34,1,0,1,2,0,0,2,2,0,1,0,3,90.15,3128.8,0,2,0.0288037574285896,0.0
6146,1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,40.0,223.45,1,0,0.1782134105591445,480.0
4394,1,1,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,99.45,919.4,1,0,0.1080508474576271,1193.4
6784,1,0,1,0,9,1,2,0,0,2,2,0,0,2,0,1,1,69.05,653.95,0,0,0.10542789525918,0.0
6154,1,0,1,1,31,1,2,0,0,0,0,0,0,2,0,0,0,59.7,1825.5,0,2,0.0326854640021899,0.0
6634,0,0,1,0,50,1,0,2,1,1,1,1,1,1,1,1,0,19.85,943.1,0,3,0.0210253151149242,0.0
82,0,0,0,0,2,1,0,1,2,2,0,2,0,0,0,1,2,86.25,181.65,1,0,0.4722146181220914,1035.0
4335,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,1,0,0.9785637727759914,547.8
6705,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,3,70.1,551.35,1,0,0.1269122838779759,841.1999999999999
6357,0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,40.75,359.4,0,0,0.1130688124306326,0.0
1548,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.2,115.95,1,0,0.6002565198802907,842.4000000000001
2551,0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,2,55.35,165.2,1,0,0.3330324909747292,664.2
4976,1,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,1,95.7,2338.35,0,2,0.0409087994528394,0.0
4379,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.3,46.3,0,0,0.9788583509513742,0.0
5613,0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,81.3,3541.1,0,2,0.0229524858135004,0.0
6072,1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,84.2,4146.05,1,3,0.0203035892984169,1010.4000000000001
1063,0,0,1,1,55,1,0,2,1,1,1,1,1,1,0,0,1,20.0,1087.25,0,3,0.0183781300252699,0.0
2111,0,0,0,0,38,1,2,0,2,2,2,0,0,0,0,1,0,66.15,2522.4,0,2,0.0262146310533407,0.0
1037,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,81.0,1,0,0.5591463414634147,550.2
6544,1,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,2,19.6,717.3,0,2,0.0272866490324377,0.0
5774,1,0,0,0,34,1,0,0,0,2,0,0,0,0,0,1,2,49.8,1734.2,0,2,0.0286998616874135,0.0
1794,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,101.75,7069.3,0,3,0.0143911856639746,0.0
7027,0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,742.9,0,1,0.0741363086436349,0.0
2240,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,3017.65,1,2,0.024928362016133,0.0
3121,0,0,0,0,61,1,2,1,0,2,2,0,2,2,1,1,2,103.95,6423.0,0,3,0.016181506849315,0.0
1787,0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,100.15,1164.3,1,0,0.0859435338539432,1201.8000000000002
4028,1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,99.65,4220.35,0,2,0.0236061923318369,0.0
334,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,73.7,1558.7,0,1,0.0472526767968199,0.0
1291,1,1,0,0,55,0,1,0,0,0,2,0,2,2,1,1,0,50.05,2743.45,0,3,0.0182368051886534,0.0
5694,1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,4055.5,0,3,0.0148527055343276,0.0
4890,1,1,1,1,26,1,2,1,0,2,2,0,2,2,0,0,2,105.75,2710.25,1,2,0.0390041493775933,1269.0
6134,0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,87.3,6055.55,0,3,0.0144141466676573,0.0
2331,0,1,1,0,18,0,1,0,0,0,2,0,2,2,0,1,2,48.35,810.7,1,1,0.0595663422446716,580.2
2241,1,0,1,1,47,1,2,0,0,2,0,0,0,0,0,0,2,54.25,2538.2,0,2,0.0213649968494013,0.0
4585,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,85.3,6129.2,0,3,0.0139147173012299,0.0
6585,1,1,1,0,33,0,1,0,0,2,2,2,2,0,0,1,2,50.0,1750.85,0,2,0.0285412563861061,0.0
2036,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,3,24.4,36.55,1,0,0.6498002663115846,292.79999999999995
2488,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,90.95,6652.45,0,3,0.0136695999819642,0.0
6905,1,1,1,0,37,1,0,1,0,0,0,0,0,0,0,1,0,72.25,2575.45,0,2,0.028042461526519,0.0
6708,0,1,1,1,62,1,2,1,0,2,2,0,0,2,0,1,1,96.1,6019.35,0,3,0.0159625270956007,0.0
1093,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1379.6,0,3,0.0143778067506881,0.0
266,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,55.3,1284.2,0,1,0.0430283224400871,0.0
2261,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,20.1,296.15,0,1,0.0676426047450782,0.0
3668,1,0,0,0,9,1,0,0,2,0,2,2,2,0,0,1,3,69.5,653.25,0,0,0.1062285059228123,0.0
5320,1,0,1,1,17,1,2,2,1,1,1,1,1,1,2,1,3,25.15,412.6,0,1,0.0608075435203094,0.0
7026,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.95,85.5,1,0,0.2421965317919075,251.39999999999998
1874,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,2,49.55,49.55,1,0,0.980217606330366,594.5999999999999
1494,0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,1928.7,0,1,0.0412758459864227,0.0
2720,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.25,71.25,0,0,0.986159169550173,0.0
2274,1,1,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.8,7845.8,0,3,0.0145027272263852,0.0
3751,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1750.7,0,3,0.0140149568990123,0.0
4468,0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,19.7,216.2,0,0,0.0906998158379373,0.0
2859,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,178.5,1,0,0.1128133704735376,243.0
5359,0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,1,50.15,115.1,1,0,0.4319552110249784,0.0
345,0,1,1,0,60,1,2,1,0,0,2,0,2,2,1,1,1,100.5,6029.0,0,3,0.0166666666666666,0.0
1204,1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,95.9,2745.2,1,2,0.0349209817201951,1150.8000000000002
329,0,0,0,0,49,1,0,0,0,0,2,2,2,2,2,1,0,74.45,3721.9,0,3,0.019997851137554,0.0
1428,0,1,0,0,30,1,2,1,0,2,2,0,2,2,0,1,2,104.1,3121.1,0,2,0.0333429422504083,0.0
6638,0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,1,19.05,990.45,0,3,0.019214282112058,0.0
5833,1,0,0,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1004.35,0,2,0.0248669617546128,0.0
1338,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.05,157.65,0,0,0.1200756381972896,0.0
6843,1,0,0,0,39,1,0,1,0,0,2,2,0,0,1,0,2,81.9,3219.75,0,2,0.0254288597376387,0.0
687,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,69.7,572.85,0,0,0.1214603119282042,0.0
6618,0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,4554.85,0,3,0.0197877454262102,0.0
98,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,25.35,1847.55,0,3,0.0137134510832814,0.0
4035,1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1766.75,0,3,0.0139442794512798,0.0
2008,0,1,1,0,70,1,0,2,1,1,1,1,1,1,2,1,1,19.55,1462.05,0,3,0.013362496155292,0.0
412,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,1,0,0.961904761904762,303.0
5752,1,0,1,0,38,0,1,0,2,2,0,2,2,2,2,1,0,60.0,2193.2,0,2,0.0273448181569592,0.0
6175,0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,89.9,2433.5,0,2,0.0369275005134524,0.0
4874,0,0,1,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.4,641.15,0,2,0.0302110098886553,0.0
2832,1,1,1,0,49,1,0,0,0,2,0,0,0,0,2,0,3,49.8,2398.4,0,3,0.0207551887971992,0.0
5980,0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,1,0,24.1,861.85,0,2,0.0279306947905197,0.0
2514,0,0,0,0,10,1,0,0,0,0,2,2,0,0,0,0,2,54.25,583.0,0,0,0.0928938356164383,0.0
540,1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,0,1,109.9,7332.4,0,3,0.0149862273979327,0.0
1547,1,0,0,0,7,0,1,0,0,0,2,2,0,0,1,1,1,35.5,249.55,0,0,0.1416882857713031,0.0
785,0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,4475.9,0,3,0.0195559427282271,0.0
4538,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,45.15,416.45,1,0,0.1081566654689184,541.8
3227,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,788.6,0,0,0.1119554204660587,0.0
4428,1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,3,50.8,202.3,0,0,0.2498770290211509,0.0
1057,1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,99.0,6994.6,0,3,0.0141517525301618,0.0
2229,0,0,1,1,50,1,2,1,0,0,0,0,2,0,0,1,0,84.4,4116.15,1,3,0.0204996174538212,1012.8000000000001
5549,0,1,1,1,24,1,0,1,0,0,2,0,2,2,2,1,2,96.55,2263.45,0,1,0.0426372849919406,0.0
933,1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,1374.35,0,1,0.0434434871123714,0.0
1768,1,0,0,0,44,1,2,1,2,2,2,0,2,2,0,1,2,111.5,4915.15,0,2,0.0226803494604517,0.0
3856,0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,838.5,0,2,0.0288862418106015,0.0
6223,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,1,0,0.9868593955321944,901.1999999999999
6588,0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3715.65,1,3,0.0188745241010049,841.8000000000001
1167,1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,101.75,4273.45,1,2,0.023804232123431,1221.0
5548,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.8,45.8,1,0,0.9786324786324786,549.5999999999999
6854,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5,0,0,0.9534883720930232,0.0
1624,1,0,0,0,30,1,0,0,2,2,0,2,2,0,1,0,2,70.4,2044.75,0,2,0.0344128070389832,0.0
4719,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,30.55,30.55,0,0,0.9683042789223456,0.0
4577,1,0,1,1,16,1,2,0,2,2,0,2,2,2,0,0,2,84.9,1398.25,0,1,0.0606753618009648,0.0
855,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,20.1,1,0,0.95260663507109,241.20000000000002
568,1,0,1,0,9,0,1,0,0,0,0,2,2,0,0,0,3,40.65,328.95,1,0,0.1232004849219578,487.79999999999995
3086,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,4680.05,1,2,0.0215763557321541,1212.0
2595,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.1,69.1,1,0,0.985734664764622,829.1999999999999
5451,1,0,1,0,71,1,0,0,2,0,0,2,0,0,2,0,0,54.5,3778.2,0,3,0.0144210414902624,0.0
1959,1,0,0,0,43,1,2,1,0,0,0,0,0,0,0,1,1,75.35,3161.4,0,2,0.0238268403743991,0.0
5139,1,0,1,0,50,0,1,0,2,0,0,2,2,0,1,1,0,44.45,2188.45,0,3,0.0203019023042316,0.0
4163,0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,3,75.0,999.45,1,1,0.0749662651806686,900.0
4849,1,0,1,1,19,1,0,1,0,2,0,2,2,2,1,0,0,100.0,1888.65,1,1,0.0529198528828089,0.0
3767,0,0,0,0,41,1,2,1,0,0,2,0,2,2,0,0,0,98.05,3990.6,0,2,0.0245640845776129,0.0
6659,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.15,71.15,1,0,0.986139986139986,853.8000000000001
4279,0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,54.15,1240.25,1,1,0.0436253776435045,649.8
1456,0,0,1,0,40,1,2,0,0,2,0,0,2,0,1,0,0,63.9,2635.0,0,2,0.0242412746585735,0.0
5085,0,0,1,1,3,1,2,0,0,2,2,0,2,0,0,1,0,69.15,235.0,0,0,0.2930084745762712,0.0
4996,0,0,0,0,37,1,2,0,2,0,0,0,2,0,1,0,0,64.65,2347.85,0,2,0.0275241075419886,0.0
789,0,0,1,1,67,1,2,1,2,0,2,2,2,2,2,1,1,108.75,7156.2,1,3,0.0151944894651539,1305.0
4308,0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,98.85,3089.6,0,2,0.0319840807610172,0.0
2189,0,0,1,0,6,1,0,0,0,0,0,2,0,0,0,1,2,49.15,270.8,1,0,0.180831493745401,589.8
3382,0,0,1,1,32,1,2,1,2,0,0,0,2,0,0,0,2,89.6,2901.8,0,2,0.0308667493454595,0.0
5210,0,0,0,0,59,1,2,1,0,2,2,0,0,0,0,1,2,83.25,4949.1,0,3,0.0168178420637966,0.0
782,0,0,1,0,30,1,0,0,0,2,2,2,0,2,1,0,0,70.25,2198.9,0,2,0.031933269694077,0.0
3975,1,0,0,1,20,1,0,2,1,1,1,1,1,1,0,1,2,19.4,374.5,1,1,0.051664447403462,232.79999999999998
2683,0,0,1,1,27,1,2,2,1,1,1,1,1,1,2,0,2,24.5,761.95,0,2,0.0321121960810013,0.0
3380,0,1,0,0,20,1,2,1,2,0,0,0,0,0,0,1,2,79.15,1520.9,1,1,0.0520073592220251,949.8000000000001
6656,1,0,0,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.1,190.25,0,0,0.1050980392156862,0.0
2952,0,0,1,1,68,1,2,0,2,2,2,0,2,0,1,1,1,73.0,5163.0,0,3,0.0141363284275755,0.0
6487,0,0,1,1,69,1,2,0,2,0,0,2,0,0,2,0,1,61.4,4059.85,0,3,0.0151199871947991,0.0
3513,1,0,0,0,26,1,2,1,0,0,2,2,0,0,0,1,3,84.3,2281.6,0,2,0.036931569263121,0.0
6703,1,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.9,1356.7,0,3,0.0146571407527436,0.0
4749,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,3,20.4,231.45,0,0,0.0877608087760808,0.0
1426,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,50.75,50.75,0,0,0.9806763285024156,0.0
2609,1,0,1,1,10,1,0,2,1,1,1,1,1,1,1,0,3,20.45,242.4,0,0,0.0840180772391125,0.0
3430,0,0,1,1,55,1,2,0,2,2,0,2,0,2,1,1,0,75.75,4264.25,0,3,0.0177598030596096,0.0
6484,1,0,0,0,44,1,0,0,2,0,0,2,2,0,1,0,2,65.4,2774.55,0,2,0.0235628974437498,0.0
4933,1,1,1,0,46,1,0,1,0,0,0,0,0,2,0,1,2,80.4,3605.2,1,2,0.022294936498253,964.8000000000001
5183,1,0,1,1,69,1,0,0,2,2,2,0,0,0,2,1,0,59.75,4069.9,0,3,0.0146773440762484,0.0
3744,1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,2,78.5,874.2,0,0,0.0896937842778793,0.0
4737,0,0,1,0,11,1,2,1,0,2,0,0,2,2,0,1,2,102.0,1145.35,1,0,0.0889780608016748,1224.0
446,1,0,0,0,29,1,0,0,0,0,2,0,0,0,0,0,0,48.95,1323.7,0,2,0.0369517626632445,0.0
5991,0,0,1,0,57,1,2,1,2,0,0,0,2,2,0,1,2,99.65,5497.05,0,3,0.0181246078154982,0.0
4832,1,0,0,0,28,1,0,2,1,1,1,1,1,1,1,0,1,18.25,534.7,0,2,0.0340675751353369,0.0
753,0,0,0,0,42,1,0,0,2,0,2,0,0,0,0,0,1,54.55,2455.05,0,2,0.0222104598847743,0.0
1957,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.65,38.7,1,0,0.5201511335012594,247.79999999999998
5904,1,0,0,1,23,0,1,0,2,2,0,2,0,0,1,0,0,40.65,947.4,0,1,0.0428616617460986,0.0
4975,0,0,1,1,18,1,0,2,1,1,1,1,1,1,0,0,3,20.45,357.0,0,1,0.0571229050279329,0.0
3683,1,0,1,1,62,1,2,2,1,1,1,1,1,1,1,0,0,24.8,1476.25,0,3,0.0167879505838551,0.0
661,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.8,70.8,1,0,0.9860724233983288,849.5999999999999
1322,1,0,0,0,16,1,2,1,0,0,0,2,0,2,0,1,1,89.05,1448.6,1,1,0.0614307395143487,1068.6
6382,0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,96.6,291.9,1,0,0.3298053943325367,1159.1999999999998
4496,1,0,0,0,67,1,2,0,2,2,2,2,2,2,1,1,0,88.8,5903.15,0,3,0.0150402682858667,0.0
2532,1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,20.05,1201.65,0,3,0.0166715170664781,0.0
4804,0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,104.5,5921.35,1,3,0.0176450226683664,1254.0
2005,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.8,146.65,0,0,0.4727395868608194,0.0
2145,0,0,1,1,23,1,2,0,2,0,2,2,2,0,2,1,0,77.15,1759.4,0,1,0.0438252669847761,0.0
107,0,0,0,1,25,0,1,0,2,0,0,2,0,0,2,0,0,35.05,844.45,0,2,0.0414572121355491,0.0
5066,0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,108.1,7774.05,0,3,0.0139034475662535,0.0
2431,0,0,1,0,2,1,2,1,0,0,0,0,2,0,0,1,2,84.05,134.05,0,0,0.6223620881155127,0.0
2025,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,0,20.2,140.95,0,0,0.1423036280380415,0.0
6057,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,3,50.6,249.95,1,0,0.2016337915919506,607.2
3485,1,0,0,0,35,0,1,0,0,0,2,0,2,2,0,0,2,49.2,1701.65,0,2,0.0288961324993392,0.0
4085,1,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,2,24.6,592.65,0,1,0.0414385580729386,0.0
342,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,71.65,135.75,0,0,0.5239488117001828,0.0
2073,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,1,1,104.9,7732.65,0,3,0.0135640997459155,0.0
6911,0,0,0,0,41,1,2,1,2,2,2,2,2,0,0,1,2,106.5,4282.4,0,2,0.024863426250175,0.0
1646,1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,2,49.35,219.65,1,0,0.2236573759347382,592.2
6369,1,0,0,0,26,1,0,1,0,2,0,0,0,0,1,0,0,75.5,2018.1,0,2,0.0373928978257639,0.0
1811,1,0,0,0,7,1,0,1,0,2,0,0,2,2,0,1,2,94.25,669.0,1,0,0.1406716417910447,1131.0
3364,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,68.95,68.95,1,0,0.9857040743388136,827.4000000000001
1058,0,0,1,1,4,1,2,0,0,2,0,2,0,0,0,1,3,58.5,224.85,0,0,0.2590214744299314,0.0
4481,1,0,0,0,48,1,0,0,0,2,2,2,2,2,2,0,1,78.9,3771.5,0,2,0.0209145129224652,0.0
3079,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,196.75,1,0,0.4745891276864727,1126.1999999999998
3073,0,1,1,0,12,1,0,0,2,0,2,2,2,2,1,1,2,79.2,943.85,0,0,0.0838228290204794,0.0
1731,1,0,1,0,60,1,2,1,2,0,2,2,2,2,0,1,0,109.45,6572.85,0,3,0.0166492998775451,0.0
280,1,0,0,0,55,1,0,0,2,0,2,2,0,0,2,1,2,59.2,3175.85,0,3,0.0186348112123644,0.0
1226,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,29.15,29.15,0,0,0.966832504145937,0.0
5035,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0,0,0.9524940617577196,0.0
5976,1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,76.05,318.9,1,0,0.2377305407939981,912.5999999999999
6443,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.45,24.45,1,0,0.9607072691552064,293.4
3209,0,0,0,0,42,1,0,0,0,0,2,2,0,2,2,0,1,66.5,2762.75,0,2,0.0240615106286748,0.0
6272,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,49.55,49.55,0,0,0.980217606330366,0.0
5285,1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,1,89.35,631.85,1,0,0.1411866951094256,1072.1999999999998
6067,1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,1,73.6,232.5,0,0,0.315203426124197,883.1999999999999
6591,0,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,82.65,5919.35,0,3,0.0139603232916972,0.0
292,1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.0,749.25,0,1,0.0653115628123958,0.0
2052,1,0,1,0,4,1,0,1,0,0,0,0,2,0,0,1,2,80.35,307.4,1,0,0.260538261997406,964.1999999999999
4727,0,0,0,0,11,1,2,2,1,1,1,1,1,1,1,0,2,25.2,245.15,0,0,0.1023765996343692,0.0
1224,0,0,0,0,5,1,2,2,1,1,1,1,1,1,0,0,3,25.45,134.75,0,0,0.1874769797421731,0.0
2942,0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,1,2,55.8,55.8,1,0,0.9823943661971832,669.5999999999999
6565,1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,110.9,8240.85,0,3,0.0134557168596856,0.0
2465,0,0,1,0,55,1,2,1,0,2,0,0,0,0,0,1,1,77.75,4266.4,0,3,0.0182195247691803,0.0
1442,0,0,1,1,40,1,2,2,1,1,1,1,1,1,0,1,2,26.2,1077.5,0,2,0.0242929995363931,0.0
4106,0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,0,0,19.9,1115.6,0,3,0.0178219595199713,0.0
4215,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.05,79.05,1,0,0.9875078076202374,948.5999999999999
468,1,0,1,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.0,95.0,1,0,0.9895833333333334,1140.0
5863,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.2,25.2,1,0,0.9618320610687024,302.4
902,1,1,1,1,52,1,2,0,0,2,2,0,2,2,1,1,2,80.85,4079.55,0,3,0.0198135055323424,0.0
1262,1,1,0,0,41,1,2,1,0,0,2,0,2,2,0,1,2,98.4,4187.75,1,2,0.0234914950760966,1180.8000000000002
4940,1,0,1,0,43,1,0,0,0,0,0,0,2,0,1,1,3,56.35,2391.15,0,2,0.0235562151202892,0.0
3321,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,0,19.3,890.5,0,2,0.0216489063376332,0.0
6775,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,50.4,137.25,0,0,0.3645569620253164,0.0
6083,1,1,1,1,66,1,2,0,2,2,2,2,2,0,2,0,1,79.4,5154.6,1,3,0.0154007293040577,952.8000000000001
918,1,0,1,1,55,1,0,0,0,0,2,2,0,0,2,1,1,55.25,3119.9,0,3,0.0177032266333429,0.0
6259,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,19.1,529.5,0,2,0.0360037700282752,0.0
6211,0,0,0,1,12,1,2,1,0,0,0,0,2,0,0,1,2,84.05,966.55,0,0,0.0868688956643067,0.0
1016,0,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,2,105.2,6936.85,0,3,0.0151631989737454,0.0
3494,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,101.4,3496.3,1,2,0.0289937952134503,1216.8000000000002
5912,1,1,1,0,10,1,2,1,0,0,2,0,0,2,0,1,2,89.8,914.3,1,0,0.0981099093193488,1077.6
39,1,0,1,1,27,1,2,1,0,0,0,0,0,0,0,1,0,75.75,1929.0,0,2,0.0392487046632124,0.0
1642,0,0,0,0,58,1,0,1,0,0,0,2,2,2,0,1,2,95.3,5817.7,0,3,0.0163782288139962,0.0
1170,1,0,1,0,54,1,0,1,2,2,2,2,2,2,2,0,0,109.75,6110.2,1,3,0.0179588296897499,1317.0
196,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.85,178.8,0,0,0.1104004449388209,0.0
4666,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,1,19.3,28.3,1,0,0.658703071672355,231.60000000000002
2408,1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,2,69.1,435.0,0,0,0.15848623853211,0.0
4759,0,1,0,0,26,1,0,1,0,0,0,0,2,2,0,1,2,91.25,2351.8,1,2,0.0387835770146208,1095.0
4442,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,186.15,0,0,0.1082019770237777,0.0
2979,1,0,1,0,8,1,0,0,0,2,2,0,0,0,0,1,3,54.75,445.85,0,0,0.1225243370258476,0.0
1040,1,0,0,0,12,1,0,1,0,0,0,0,2,0,0,1,2,81.45,912.0,0,0,0.0892113910186199,0.0
6066,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.1,679.55,1,1,0.0721475277349203,589.2
5575,1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,80.2,3581.6,0,2,0.0223859766649919,0.0
1922,1,0,0,0,42,1,2,1,0,0,0,2,2,2,0,1,2,100.3,4222.95,0,2,0.0237455462304241,0.0
2031,0,0,0,0,31,1,2,0,2,0,2,2,0,0,0,0,1,65.25,1994.3,1,2,0.032701849345963,783.0
5645,0,0,0,1,66,1,2,1,2,0,2,2,0,0,2,1,1,90.95,5930.05,0,3,0.015334552903786,0.0
4172,0,1,0,0,18,1,2,1,0,2,0,2,0,0,0,1,2,85.45,1505.85,1,1,0.0567077014964993,1025.4
